"Anno","Provincia","Euro","AL","BE","BG","BM","EL","GA","GG","IB","IG","ME","ND","Totale"
"2023","BOLOGNA","EURO 5","0","31.780","13.830","10.041","0","54.690","0","1.666","51","1.881","0","113.939"
"2023","BOLOGNA","EURO 6","0","88.088","34.168","8.857","0","99.034","0","43.659","5.170","5.685","0","284.661"
"2023","BOLOGNA","NC","0","0","0","0","4.185","0","0","0","0","0","0","4.185"
"2023","BOLOGNA","ND","0","92","0","2","0","2","0","0","0","0","1","97"
"2023","Totale Provincia","","12","246.053","76.427","36.769","4.185","212.103","0","45.490","5.221","8.912","17","635.189"
"2023","FERRARA","EURO 0","6","9.867","1.877","778","0","1.690","0","0","0","15","3","14.236"
"2023","FERRARA","EURO 1","1","2.192","350","158","0","462","0","0","0","0","0","3.163"
"2023","FERRARA","EURO 2","0","7.506","898","543","0","2.661","0","0","0","1","0","11.609"
"2023","FERRARA","EURO 3","0","7.649","873","772","0","9.107","0","0","1","56","0","18.458"
"2023","FERRARA","EURO 4","0","20.203","8.562","4.858","0","16.764","0","21","0","617","0","51.025"
"2023","FERRARA","EURO 5","0","10.518","5.525","3.375","0","22.682","0","179","9","586","0","42.874"
"2023","FERRARA","EURO 6","0","26.960","12.575","3.034","0","38.135","0","8.873","1.445","1.905","0","92.927"
"2023","FERRARA","NC","0","0","0","0","742","0","0","0","0","0","0","742"
"2023","FERRARA","ND","0","58","5","3","0","0","0","0","0","0","1","67"
"2023","Totale Provincia","","7","84.953","30.665","13.521","742","91.501","0","9.073","1.455","3.180","4","235.101"
"2023","RAVENNA","EURO 0","9","11.947","2.076","1.437","0","2.368","0","0","0","9","1","17.847"
"2023","RAVENNA","EURO 1","1","2.988","472","366","0","614","0","0","0","0","0","4.441"
"2023","RAVENNA","EURO 2","0","8.782","1.102","948","0","3.377","0","0","0","3","0","14.212"
"2023","RAVENNA","EURO 3","0","8.496","1.039","932","0","11.122","0","0","0","47","0","21.636"
"2023","RAVENNA","EURO 4","0","22.569","9.839","6.059","0","20.714","0","22","0","795","0","59.998"
"2023","RAVENNA","EURO 5","0","11.672","6.032","4.978","0","26.426","0","269","18","999","0","50.394"
"2023","RAVENNA","EURO 6","0","31.156","13.952","4.050","0","44.594","0","10.262","1.848","2.277","0","108.139"
"2023","RAVENNA","NC","0","0","0","0","1.192","0","0","0","0","0","0","1.192"
"2023","RAVENNA","ND","0","51","3","1","0","0","0","0","0","0","0","55"
"2023","Totale Provincia","","10","97.661","34.515","18.771","1.192","109.215","0","10.553","1.866","4.130","1","277.914"
"2023","FORLI'-CESENA","EURO 0","8","11.754","1.575","651","0","1.903","0","0","0","10","3","15.904"
"2023","FORLI'-CESENA","EURO 1","0","2.884","396","179","0","614","0","0","0","0","0","4.073"
"2023","FORLI'-CESENA","EURO 2","0","8.548","868","546","0","3.158","0","0","0","0","0","13.120"
"2023","FORLI'-CESENA","EURO 3","1","8.690","904","726","0","10.261","0","0","0","36","0","20.618"
"2023","FORLI'-CESENA","EURO 4","0","23.687","9.962","5.128","0","20.740","0","27","0","637","0","60.181"
"2023","FORLI'-CESENA","EURO 5","0","12.208","6.254","3.826","0","26.240","0","245","11","688","0","49.472"
"2023","FORLI'-CESENA","EURO 6","0","30.412","13.723","3.008","0","43.642","0","9.680","1.606","1.540","0","103.611"
"2023","FORLI'-CESENA","NC","0","0","0","0","1.107","0","0","0","0","0","0","1.107"
"2023","FORLI'-CESENA","ND","0","67","4","0","0","2","0","0","0","0","0","73"
"2023","Totale Provincia","","9","98.250","33.686","14.064","1.107","106.560","0","9.952","1.617","2.911","3","268.159"
"2023","RIMINI","EURO 0","6","12.317","1.271","455","0","1.612","0","0","0","4","3","15.668"
"2023","RIMINI","EURO 1","1","2.549","342","123","0","456","0","0","0","0","0","3.471"
"2023","RIMINI","EURO 2","0","8.373","870","318","0","2.376","0","0","0","4","0","11.941"
"2023","RIMINI","EURO 3","0","8.169","730","455","0","8.353","0","0","0","23","0","17.730"
"2023","RIMINI","EURO 4","0","23.921","8.652","3.741","0","17.706","0","39","0","397","0","54.456"
"2023","RIMINI","EURO 5","0","12.512","5.387","3.004","0","19.353","0","282","8","567","0","41.113"
"2023","RIMINI","EURO 6","0","27.924","11.799","2.627","0","28.330","0","8.274","1.190","1.757","0","81.901"
"2023","RIMINI","NC","0","0","0","0","938","0","0","0","0","0","0","938"
"2023","RIMINI","ND","0","88","2","1","0","2","0","0","0","0","1","94"
"2023","Totale Provincia","","7","95.853","29.053","10.724","938","78.188","0","8.595","1.198","2.752","4","227.312"
"2023","MASSA CARRARA","EURO 0","0","7.596","509","193","0","1.592","0","0","0","0","0","9.890"
"2023","MASSA CARRARA","EURO 1","0","1.599","103","32","0","332","0","0","0","0","0","2.066"
"2023","MASSA CARRARA","EURO 2","0","4.267","168","91","0","1.270","0","0","0","0","0","5.796"
"2023","MASSA CARRARA","EURO 3","0","5.373","174","66","0","3.663","0","0","0","3","0","9.279"
"2023","MASSA CARRARA","EURO 4","0","11.657","1.907","925","0","8.662","0","9","0","25","0","23.185"
"2023","MASSA CARRARA","EURO 5","0","7.794","1.940","1.135","0","10.359","0","53","2","106","0","21.389"
"2023","MASSA CARRARA","EURO 6","0","21.070","5.733","832","0","18.561","0","5.541","767","511","0","53.015"
"2023","MASSA CARRARA","NC","0","0","0","0","437","0","0","0","0","0","0","437"
"2023","MASSA CARRARA","ND","0","81","1","1","0","0","0","0","0","0","2","85"
"2023","Totale Provincia","","0","59.437","10.535","3.275","437","44.439","0","5.603","769","645","2","125.142"
"2023","LUCCA","EURO 0","2","15.530","1.023","454","0","3.029","0","0","0","13","4","20.055"
"2023","LUCCA","EURO 1","0","3.150","179","88","0","553","0","0","0","0","0","3.970"
"2023","LUCCA","EURO 2","0","8.941","382","203","0","2.177","0","0","0","1","0","11.704"
"2023","LUCCA","EURO 3","0","11.149","308","198","0","7.495","0","0","0","7","0","19.157"
"2023","LUCCA","EURO 4","0","27.147","3.577","2.289","0","17.865","0","11","0","73","0","50.962"
"2023","LUCCA","EURO 5","0","16.411","3.513","2.817","0","21.289","0","190","11","280","0","44.511"
"2023","LUCCA","EURO 6","0","45.140","12.821","2.198","0","41.279","0","12.796","1.929","1.298","0","117.461"
"2023","LUCCA","NC","0","0","0","0","1.131","0","0","0","0","0","0","1.131"
"2023","LUCCA","ND","0","183","0","0","0","1","0","0","0","0","3","187"
"2023","Totale Provincia","","2","127.651","21.803","8.247","1.131","93.688","0","12.997","1.940","1.672","7","269.138"
"2023","PISTOIA","EURO 0","3","10.802","654","178","0","1.637","0","0","0","4","2","13.280"
"2023","PISTOIA","EURO 1","0","2.230","156","55","0","345","0","0","0","1","0","2.787"
"2023","PISTOIA","EURO 2","0","6.751","329","135","0","1.738","0","0","0","1","0","8.954"
"2023","PISTOIA","EURO 3","0","7.810","305","144","0","5.837","0","0","0","10","0","14.106"
"2023","PISTOIA","EURO 4","0","18.363","2.921","1.540","0","14.455","0","8","0","56","0","37.343"
"2023","PISTOIA","EURO 5","0","11.257","2.768","1.469","0","17.588","0","112","5","201","0","33.400"
"2023","PISTOIA","EURO 6","0","31.617","9.315","1.356","0","35.431","0","7.839","1.397","927","0","87.882"
"2023","PISTOIA","NC","0","0","0","0","836","0","0","0","0","0","0","836"
"2023","PISTOIA","ND","0","91","1","0","0","0","0","0","0","0","0","92"
"2023","Totale Provincia","","3","88.921","16.449","4.877","836","77.031","0","7.959","1.402","1.200","2","198.680"
"2023","FIRENZE","EURO 0","20","30.527","1.898","529","0","3.784","0","0","0","11","19","36.788"
"2023","FIRENZE","EURO 1","0","6.043","514","140","0","1.027","0","0","0","2","0","7.726"
"2023","FIRENZE","EURO 2","0","17.452","1.008","365","0","4.428","0","0","0","5","0","23.258"
"2023","FIRENZE","EURO 3","0","21.992","834","317","0","16.045","0","0","0","8","0","39.196"
"2023","FIRENZE","EURO 4","1","61.930","9.682","4.088","0","38.363","0","101","0","285","0","114.450"
"2023","FIRENZE","EURO 5","0","40.298","7.807","4.286","0","52.011","0","710","21","817","0","105.950"
"2023","FIRENZE","EURO 6","0","148.520","25.247","4.864","0","206.618","0","98.568","24.280","3.659","0","511.756"
"2023","FIRENZE","NC","0","0","0","0","14.311","0","0","0","0","0","0","14.311"
"2023","FIRENZE","ND","0","245","4","0","0","1","0","0","0","0","5","255"
"2023","Totale Provincia","","21","327.007","46.994","14.589","14.311","322.277","0","99.379","24.301","4.787","24","853.690"
"2023","LIVORNO","EURO 0","4","10.598","625","96","0","1.916","0","0","0","9","8","13.256"
"2023","LIVORNO","EURO 1","0","1.887","135","44","0","470","0","0","0","2","0","2.538"
"2023","LIVORNO","EURO 2","0","6.282","264","96","0","2.009","0","0","0","3","0","8.654"
"2023","LIVORNO","EURO 3","0","8.768","266","132","0","7.066","0","0","0","10","0","16.242"
"2023","LIVORNO","EURO 4","0","22.561","2.878","1.268","0","16.646","0","9","0","68","0","43.430"
"2023","LIVORNO","EURO 5","0","13.178","2.185","1.307","0","18.982","0","128","7","170","0","35.957"
"2023","LIVORNO","EURO 6","0","36.264","7.003","1.064","0","31.996","0","9.912","1.117","586","0","87.942"
"2023","LIVORNO","NC","0","0","0","0","690","0","0","0","0","0","0","690"
"2023","LIVORNO","ND","0","134","0","0","0","1","0","0","0","0","2","137"
"2023","Totale Provincia","","4","99.672","13.356","4.007","690","79.086","0","10.049","1.124","848","10","208.846"
"2023","PISA","EURO 0","3","13.883","1.140","301","0","2.941","0","0","0","14","4","18.286"
"2023","PISA","EURO 1","0","2.952","289","76","0","669","0","0","0","2","0","3.988"
"2023","PISA","EURO 2","0","8.717","459","210","0","2.759","0","0","0","2","0","12.147"
"2023","PISA","EURO 3","0","10.390","411","189","0","9.286","0","0","0","5","0","20.281"
"2023","PISA","EURO 4","0","25.283","4.351","2.126","0","21.514","0","23","0","108","0","53.405"
"2023","PISA","EURO 5","0","14.966","4.053","2.569","0","25.745","0","190","6","354","0","47.883"
"2023","PISA","EURO 6","0","45.479","14.737","2.267","0","50.146","0","12.648","1.855","1.597","0","128.729"
"2023","PISA","NC","0","0","0","0","1.101","0","0","0","0","0","0","1.101"
"2023","PISA","ND","0","159","2","0","0","3","0","0","0","0","0","164"
"2023","Totale Provincia","","3","121.829","25.442","7.738","1.101","113.063","0","12.861","1.861","2.082","4","285.984"
"2023","AREZZO","EURO 0","11","15.195","1.092","569","0","2.136","0","0","0","12","4","19.019"
"2023","AREZZO","EURO 1","0","3.449","306","206","0","729","0","0","0","8","0","4.698"
"2023","AREZZO","EURO 2","0","9.811","676","540","0","3.946","0","0","0","15","0","14.988"
"2023","AREZZO","EURO 3","0","9.416","594","420","0","10.805","0","0","0","18","2","21.255"
"2023","AREZZO","EURO 4","0","20.834","4.575","2.973","0","23.027","0","13","0","207","1","51.630"
"2023","AREZZO","EURO 5","0","11.219","3.381","2.971","0","23.564","0","150","5","400","0","41.690"
"2023","AREZZO","EURO 6","0","28.609","9.156","2.716","0","39.884","0","8.029","1.436","1.536","0","91.366"
"2023","AREZZO","NC","0","0","0","0","820","0","0","0","0","0","0","820"
"2023","AREZZO","ND","0","108","5","1","0","3","0","0","0","0","4","121"
"2023","Totale Provincia","","11","98.641","19.785","10.396","820","104.094","0","8.192","1.441","2.196","11","245.587"
"2023","SIENA","EURO 0","8","11.989","660","184","0","1.435","0","0","0","18","5","14.299"
"2023","SIENA","EURO 1","0","2.259","182","47","0","543","0","0","0","2","0","3.033"
"2023","SIENA","EURO 2","0","7.367","357","141","0","2.717","0","0","0","2","0","10.584"
"2023","SIENA","EURO 3","0","7.621","313","106","0","8.292","0","0","0","8","0","16.340"
"2023","SIENA","EURO 4","0","16.387","2.628","1.059","0","18.802","0","23","0","55","0","38.954"
"2023","SIENA","EURO 5","0","9.117","1.952","1.466","0","20.425","0","141","9","213","0","33.323"
"2023","SIENA","EURO 6","0","23.715","5.541","1.594","0","33.786","0","7.751","1.024","1.043","0","74.454"
"2023","SIENA","NC","0","0","0","0","643","0","0","0","0","0","0","643"
"2023","SIENA","ND","0","86","2","0","0","2","0","0","0","0","4","94"
"2023","Totale Provincia","","8","78.541","11.635","4.597","643","86.002","0","7.915","1.033","1.341","9","191.724"
"2023","GROSSETO","EURO 0","5","8.314","703","104","0","1.881","0","0","0","5","2","11.014"
"2023","GROSSETO","EURO 1","0","1.958","164","35","0","567","0","0","0","0","0","2.724"
"2023","GROSSETO","EURO 2","0","6.104","377","78","0","2.668","0","0","0","0","0","9.227"
"2023","GROSSETO","EURO 3","0","7.128","357","88","0","8.131","0","0","0","2","0","15.706"
"2023","GROSSETO","EURO 4","0","14.799","2.852","798","0","17.339","0","16","0","51","0","35.855"
"2023","GROSSETO","EURO 5","0","7.696","1.601","699","0","16.537","0","67","7","94","0","26.701"
"2023","GROSSETO","EURO 6","0","17.812","3.605","566","0","23.171","0","5.026","688","295","0","51.163"
"2023","GROSSETO","NC","0","0","0","0","420","0","0","0","0","0","0","420"
"2023","GROSSETO","ND","0","25","2","0","0","0","0","0","0","0","0","27"
"2023","Totale Provincia","","5","63.836","9.661","2.368","420","70.294","0","5.109","695","447","2","152.837"
"2023","PRATO","EURO 0","3","9.271","451","83","0","1.193","0","0","0","6","3","11.010"
"2023","PRATO","EURO 1","0","1.787","122","33","0","267","0","0","0","0","0","2.209"
"2023","PRATO","EURO 2","1","4.184","206","69","0","1.005","0","0","0","1","0","5.466"
"2023","PRATO","EURO 3","0","5.201","188","59","0","3.688","0","0","0","2","0","9.138"
"2023","PRATO","EURO 4","0","14.758","1.998","824","0","9.778","1","14","0","58","0","27.431"
"2023","PRATO","EURO 5","0","10.744","2.064","797","0","13.014","0","172","5","134","0","26.930"
"2023","PRATO","EURO 6","0","31.932","6.466","618","0","29.485","0","8.613","1.659","461","0","79.234"
"2023","PRATO","NC","0","0","0","0","858","0","0","0","0","0","0","858"
"2023","PRATO","ND","0","43","0","0","0","0","0","0","0","0","1","44"
"2023","Totale Provincia","","4","77.920","11.495","2.483","858","58.430","1","8.799","1.664","662","4","162.320"
"2023","PERUGIA","EURO 0","8","32.092","3.198","1.359","0","7.018","0","0","0","29","11","43.715"
"2023","PERUGIA","EURO 1","0","6.543","760","454","0","1.939","0","0","0","6","0","9.702"
"2023","PERUGIA","EURO 2","0","19.531","1.410","1.266","0","9.014","0","0","0","7","0","31.228"
"2023","PERUGIA","EURO 3","0","17.812","1.214","1.010","0","24.177","0","0","0","32","1","44.246"
"2023","PERUGIA","EURO 4","0","36.092","8.542","7.927","0","55.023","1","25","0","588","1","108.199"
"2023","PERUGIA","EURO 5","0","16.869","6.370","8.822","0","49.469","0","291","30","978","0","82.829"
"2023","PERUGIA","EURO 6","0","42.613","15.668","9.778","0","81.653","0","14.791","2.662","5.089","0","172.254"
"2023","PERUGIA","NC","0","0","0","0","1.689","0","0","0","0","0","0","1.689"
"2023","PERUGIA","ND","0","184","6","4","0","4","0","1","0","0","1","200"
"2023","Totale Provincia","","8","171.736","37.168","30.620","1.689","228.297","1","15.108","2.692","6.729","14","494.062"
"2023","TERNI","EURO 0","4","10.964","1.493","348","0","1.751","0","0","0","8","2","14.570"
"2023","TERNI","EURO 1","0","2.340","421","86","0","549","0","0","0","2","0","3.398"
"2023","TERNI","EURO 2","0","7.220","950","243","0","2.639","0","0","0","2","0","11.054"
"2023","TERNI","EURO 3","0","6.564","763","212","0","8.147","0","0","0","12","0","15.698"
"2023","TERNI","EURO 4","0","13.689","5.034","1.796","0","16.808","0","10","0","172","0","37.509"
"2023","TERNI","EURO 5","0","6.675","2.416","1.300","0","14.730","0","117","7","213","0","25.458"
"2023","TERNI","EURO 6","0","15.765","6.173","1.230","0","21.320","0","4.477","639","948","0","50.552"
"2023","TERNI","NC","0","0","0","0","424","0","0","0","0","0","0","424"
"2023","TERNI","ND","0","45","0","0","0","1","0","0","0","0","0","46"
"2023","Totale Provincia","","4","63.262","17.250","5.215","424","65.945","0","4.604","646","1.357","2","158.709"
"2023","PESARO E URBINO","EURO 0","5","11.541","1.153","718","0","2.027","0","0","0","9","0","15.453"
"2023","PESARO E URBINO","EURO 1","0","2.889","310","257","0","694","0","0","0","0","0","4.150"
"2023","PESARO E URBINO","EURO 2","0","8.639","599","822","0","3.332","0","0","0","7","0","13.399"
"2023","PESARO E URBINO","EURO 3","0","8.951","548","918","0","9.988","0","0","0","42","0","20.447"
"2023","PESARO E URBINO","EURO 4","0","21.159","5.401","5.833","0","23.767","0","21","0","655","0","56.836"
"2023","PESARO E URBINO","EURO 5","0","10.890","3.750","5.568","0","22.578","0","146","9","952","0","43.893"
"2023","PESARO E URBINO","EURO 6","0","25.607","10.086","4.917","0","36.507","0","7.861","1.421","3.405","0","89.804"
"2023","PESARO E URBINO","NC","0","0","0","0","1.049","0","0","0","0","0","0","1.049"
"2023","PESARO E URBINO","ND","0","37","0","2","0","1","0","0","1","0","0","41"
"2023","Totale Provincia","","5","89.713","21.847","19.035","1.049","98.894","0","8.028","1.431","5.070","0","245.072"
"2023","ANCONA","EURO 0","3","15.228","1.407","1.128","0","2.219","0","0","0","10","9","20.004"
"2023","ANCONA","EURO 1","0","3.055","299","375","0","675","0","0","0","1","0","4.405"
"2023","ANCONA","EURO 2","0","9.699","596","1.443","0","3.408","0","0","0","17","0","15.163"
"2023","ANCONA","EURO 3","0","10.228","561","1.615","0","11.948","0","0","0","52","0","24.404"
"2023","ANCONA","EURO 4","0","23.324","6.032","10.874","0","29.923","0","23","0","1.128","0","71.304"
"2023","ANCONA","EURO 5","0","12.472","4.271","10.996","0","28.729","0","228","8","1.772","0","58.476"
"2023","ANCONA","EURO 6","0","27.809","12.757","11.406","0","48.788","0","10.946","1.928","6.073","0","119.707"
"2023","ANCONA","NC","0","0","0","0","1.172","0","0","0","0","0","0","1.172"
"2023","ANCONA","ND","0","113","2","0","0","1","0","0","0","0","0","116"
